STATIONS_ID;MESS_DATUM;QN_3;   F;   D;eor
        303;2025061322;   10;   2.1; 110;eor
        303;2025061323;   10;   2.9; 110;eor
        303;2025061400;   10;   2.8; 120;eor
        303;2025061401;   10;   3.1; 110;eor
        303;2025061402;   10;   3.0; 110;eor
        303;2025061403;   10;   2.8; 110;eor
        303;2025061404;   10;   2.4; 100;eor
        303;2025061405;   10;   2.8; 110;eor
        303;2025061406;   10;   3.2; 120;eor
        303;2025061407;   10;   3.9; 120;eor
        303;2025061408;   10;   5.3; 120;eor
        303;2025061409;   10;   5.1; 120;eor
        303;2025061410;   10;   5.3; 120;eor
        303;2025061411;   10;   5.5; 120;eor
        303;2025061412;   10;   5.2; 120;eor
        303;2025061413;   10;   4.7; 120;eor
        303;2025061414;   10;   4.4; 110;eor
        303;2025061415;   10;   4.3; 120;eor
        303;2025061416;   10;   3.9; 110;eor
        303;2025061417;   10;   4.0; 110;eor
        303;2025061418;   10;   3.7; 120;eor
        303;2025061419;   10;   3.3; 120;eor
        303;2025061420;   10;   2.4; 110;eor
        303;2025061421;   10;   2.6; 110;eor
        303;2025061422;   10;   2.7; 110;eor
        303;2025061423;   10;   2.7; 110;eor
        303;2025061500;   10;   2.5; 100;eor
        303;2025061501;   10;   3.1; 110;eor
        303;2025061502;   10;   2.3; 110;eor
        303;2025061503;   10;   2.4; 110;eor
        303;2025061504;   10;   2.6; 110;eor
        303;2025061505;   10;   1.8; 110;eor
        303;2025061506;   10;   2.4; 110;eor
        303;2025061507;   10;   2.6; 120;eor
        303;2025061508;   10;   2.1; 120;eor
        303;2025061509;   10;   1.4;  50;eor
        303;2025061510;   10;   1.8; 270;eor
        303;2025061511;   10;   1.5; 250;eor
        303;2025061512;   10;   2.0; 300;eor
        303;2025061513;   10;   3.7; 280;eor
        303;2025061514;   10;   3.8; 260;eor
        303;2025061515;   10;   2.9; 260;eor
        303;2025061516;   10;   2.9; 310;eor
        303;2025061517;   10;   4.7; 300;eor
        303;2025061518;   10;   4.6; 300;eor
        303;2025061519;   10;   3.8; 300;eor
        303;2025061520;   10;   4.2; 300;eor
        303;2025061521;   10;   3.1; 310;eor
        303;2025061522;   10;   2.5; 310;eor
        303;2025061523;   10;   3.3; 300;eor
        303;2025061600;   10;   4.5; 290;eor
        303;2025061601;   10;   3.2; 290;eor
        303;2025061602;   10;   2.9; 290;eor
        303;2025061603;   10;   3.1; 290;eor
        303;2025061604;   10;   3.4; 300;eor
        303;2025061605;   10;   3.9; 300;eor
        303;2025061606;   10;   4.1; 300;eor
        303;2025061607;   10;   4.2; 300;eor
        303;2025061608;   10;   4.4; 300;eor
        303;2025061609;   10;   4.4; 300;eor
        303;2025061610;   10;   4.5; 300;eor
        303;2025061611;   10;   4.1; 290;eor
        303;2025061612;   10;   4.6; 290;eor
        303;2025061613;   10;   4.3; 300;eor
        303;2025061614;   10;   3.8; 300;eor
        303;2025061615;   10;   3.5; 310;eor
        303;2025061616;   10;   3.9; 300;eor
        303;2025061617;   10;   3.5; 310;eor
        303;2025061618;   10;   3.4; 300;eor
        303;2025061619;   10;   3.0; 310;eor
        303;2025061620;   10;   2.0; 300;eor
        303;2025061621;   10;   1.4; 280;eor
        303;2025061622;   10;   1.0; 260;eor
        303;2025061623;   10;   1.3; 270;eor
        303;2025061700;   10;   1.7; 270;eor
        303;2025061701;   10;   2.0; 270;eor
        303;2025061702;   10;   1.8; 280;eor
        303;2025061703;   10;   1.7; 280;eor
        303;2025061704;   10;   1.4; 280;eor
        303;2025061705;   10;   2.2; 280;eor
        303;2025061706;   10;   3.1; 280;eor
        303;2025061707;   10;   2.9; 280;eor
        303;2025061708;   10;   4.4; 270;eor
        303;2025061709;   10;   4.6; 270;eor
        303;2025061710;   10;   4.4; 280;eor
        303;2025061711;   10;   3.8; 260;eor
        303;2025061712;   10;   3.8; 250;eor
        303;2025061713;   10;   2.9; 260;eor
        303;2025061714;   10;   3.1; 270;eor
        303;2025061715;   10;   1.8; 230;eor
        303;2025061716;   10;   2.0; 230;eor
        303;2025061717;   10;   1.8; 270;eor
        303;2025061718;   10;   1.1; 310;eor
        303;2025061719;   10;   0.5;  10;eor
        303;2025061720;   10;   0.7; 260;eor
        303;2025061721;   10;   1.3; 230;eor
        303;2025061722;   10;   1.2; 240;eor
        303;2025061723;   10;   1.0; 250;eor
        303;2025061800;   10;   1.1; 260;eor
        303;2025061801;   10;   0.7; 260;eor
        303;2025061802;   10;   0.8; 280;eor
        303;2025061803;   10;   1.5; 310;eor
        303;2025061804;   10;   1.0; 300;eor
        303;2025061805;   10;   1.5; 280;eor
        303;2025061806;   10;   2.0; 280;eor
        303;2025061807;   10;   2.4; 280;eor
        303;2025061808;   10;   3.1; 270;eor
        303;2025061809;   10;   5.4; 270;eor
        303;2025061810;   10;   5.9; 280;eor
        303;2025061811;   10;   5.1; 290;eor
        303;2025061812;   10;   6.0; 280;eor
        303;2025061813;   10;   5.3; 280;eor
        303;2025061814;   10;   4.1; 300;eor
        303;2025061815;   10;   3.5; 310;eor
        303;2025061816;   10;   3.3; 320;eor
        303;2025061817;   10;   3.0; 320;eor
        303;2025061818;   10;   2.9; 320;eor
        303;2025061819;   10;   1.2; 330;eor
        303;2025061820;   10;   0.8; 310;eor
        303;2025061821;   10;   1.0; 240;eor
        303;2025061822;   10;   0.9; 250;eor
        303;2025061823;   10;   1.2; 280;eor
        303;2025061900;   10;   1.7; 290;eor
        303;2025061901;   10;   2.4; 290;eor
        303;2025061902;   10;   2.2; 300;eor
        303;2025061903;   10;   3.0; 300;eor
        303;2025061904;   10;   2.6; 310;eor
        303;2025061905;   10;   3.4; 310;eor
        303;2025061906;   10;   4.0; 310;eor
        303;2025061907;   10;   3.7; 320;eor
        303;2025061908;   10;   4.0; 310;eor
        303;2025061909;   10;   4.0; 310;eor
        303;2025061910;   10;   4.1; 310;eor
        303;2025061911;   10;   5.2; 310;eor
        303;2025061912;   10;   4.4; 310;eor
        303;2025061913;   10;   4.8; 310;eor
        303;2025061914;   10;   4.6; 310;eor
        303;2025061915;   10;   4.0; 310;eor
        303;2025061916;   10;   3.5; 320;eor
        303;2025061917;   10;   3.1; 340;eor
        303;2025061918;   10;   3.0; 320;eor
        303;2025061919;   10;   2.7; 320;eor
        303;2025061920;   10;   1.8; 320;eor
        303;2025061921;   10;   1.5; 300;eor
        303;2025061922;   10;   1.6; 280;eor
        303;2025061923;   10;   1.4; 270;eor
        303;2025062000;   10;   1.1; 260;eor
        303;2025062001;   10;   1.1; 260;eor
        303;2025062002;   10;   1.1; 290;eor
        303;2025062003;   10;   1.3; 280;eor
        303;2025062004;   10;   1.4; 280;eor
        303;2025062005;   10;   1.7; 280;eor
        303;2025062006;   10;   2.2; 280;eor
        303;2025062007;   10;   1.7; 270;eor
        303;2025062008;   10;   2.1; 290;eor
        303;2025062009;   10;   3.2; 280;eor
        303;2025062010;   10;   2.6; 290;eor
        303;2025062011;   10;   2.8; 310;eor
        303;2025062012;   10;   2.9; 290;eor
        303;2025062013;   10;   2.4; 310;eor
        303;2025062014;   10;   2.4; 340;eor
        303;2025062015;   10;   2.4; 340;eor
        303;2025062016;   10;   2.3; 360;eor
        303;2025062017;   10;   2.2; 320;eor
        303;2025062018;   10;   1.8; 320;eor
        303;2025062019;   10;   1.5; 310;eor
        303;2025062020;   10;   0.7; 290;eor
        303;2025062021;   10;   0.7; 190;eor
        303;2025062022;   10;   0.5; 200;eor
        303;2025062023;   10;   0.5; 130;eor
        303;2025062100;   10;   0.6; 110;eor
        303;2025062101;   10;   0.2; 120;eor
        303;2025062102;   10;   0.4; 310;eor
        303;2025062103;   10;   0.5; 190;eor
        303;2025062104;   10;   0.7; 110;eor
        303;2025062105;   10;   0.8; 110;eor
        303;2025062106;   10;   1.0; 110;eor
        303;2025062107;   10;   0.8; 130;eor
        303;2025062108;   10;   1.5; 290;eor
        303;2025062109;   10;   1.7; 240;eor
        303;2025062110;   10;   1.7; 210;eor
        303;2025062111;   10;   1.7; 220;eor
        303;2025062112;   10;   1.5; 350;eor
        303;2025062113;   10;   1.9; 260;eor
        303;2025062114;   10;   2.1; 280;eor
        303;2025062115;   10;   2.6; 250;eor
        303;2025062116;   10;   1.9; 250;eor
        303;2025062117;   10;   1.8; 250;eor
        303;2025062118;   10;   0.7; 280;eor
        303;2025062119;   10;   0.5; 340;eor
        303;2025062120;   10;   0.5; 210;eor
        303;2025062121;   10;   0.6; 220;eor
        303;2025062122;   10;   0.4; 170;eor
        303;2025062123;   10;   0.5; 130;eor
        303;2025062200;   10;   0.4; 180;eor
        303;2025062201;   10;   0.6; 130;eor
        303;2025062202;   10;   0.6; 110;eor
        303;2025062203;   10;   0.7; 100;eor
        303;2025062204;   10;   0.6; 120;eor
        303;2025062205;   10;   1.0; 100;eor
        303;2025062206;   10;   0.8; 120;eor
        303;2025062207;   10;   0.8; 150;eor
        303;2025062208;   10;   1.8; 150;eor
        303;2025062209;   10;   3.5; 190;eor
        303;2025062210;   10;   4.1; 180;eor
        303;2025062211;   10;   4.4; 190;eor
        303;2025062212;   10;   3.9; 210;eor
        303;2025062213;   10;   4.7; 200;eor
        303;2025062214;   10;   4.2; 210;eor
        303;2025062215;   10;   4.8; 200;eor
        303;2025062216;   10;   4.2; 190;eor
        303;2025062217;   10;   4.2; 200;eor
        303;2025062218;   10;   3.4; 180;eor
        303;2025062219;   10;   3.1; 180;eor
        303;2025062220;   10;   2.7; 150;eor
        303;2025062221;   10;   2.2; 120;eor
        303;2025062222;   10;   3.2; 120;eor
        303;2025062223;   10;   2.2; 100;eor
        303;2025062300;   10;   2.2;  90;eor
        303;2025062301;   10;   2.9; 170;eor
        303;2025062302;   10;   4.0; 220;eor
        303;2025062303;   10;   4.3; 250;eor
        303;2025062304;   10;   4.0; 270;eor
        303;2025062305;   10;   3.3; 260;eor
        303;2025062306;   10;   3.6; 240;eor
        303;2025062307;   10;   3.8; 250;eor
        303;2025062308;   10;   5.7; 260;eor
        303;2025062309;   10;   6.9; 240;eor
        303;2025062310;   10;   8.1; 250;eor
        303;2025062311;   10;   7.4; 250;eor
        303;2025062312;   10;   7.5; 260;eor
        303;2025062313;   10;   7.3; 260;eor
        303;2025062314;   10;   9.2; 250;eor
        303;2025062315;   10;   9.9; 260;eor
        303;2025062316;   10;   9.0; 280;eor
        303;2025062317;   10;   6.2; 300;eor
        303;2025062318;   10;   5.4; 290;eor
        303;2025062319;   10;   3.6; 300;eor
        303;2025062320;   10;   2.8; 310;eor
        303;2025062321;   10;   1.8; 290;eor
        303;2025062322;   10;   1.6; 240;eor
        303;2025062323;   10;   2.7; 250;eor
        303;2025062400;   10;   2.8; 260;eor
        303;2025062401;   10;   3.0; 250;eor
        303;2025062402;   10;   3.8; 250;eor
        303;2025062403;   10;   4.3; 250;eor
        303;2025062404;   10;   4.3; 250;eor
        303;2025062405;   10;   4.5; 250;eor
        303;2025062406;   10;   4.8; 250;eor
        303;2025062407;   10;   5.1; 250;eor
        303;2025062408;   10;   7.1; 250;eor
        303;2025062409;   10;   7.2; 260;eor
        303;2025062410;   10;   7.4; 270;eor
        303;2025062411;   10;   7.3; 260;eor
        303;2025062412;   10;   6.6; 260;eor
        303;2025062413;   10;   6.9; 260;eor
        303;2025062414;   10;   6.2; 250;eor
        303;2025062415;   10;   5.6; 250;eor
        303;2025062416;   10;   5.8; 270;eor
        303;2025062417;   10;   6.8; 270;eor
        303;2025062418;   10;   3.7; 300;eor
        303;2025062419;   10;   1.6; 320;eor
        303;2025062420;   10;   0.8; 330;eor
        303;2025062421;   10;   2.2; 250;eor
        303;2025062422;   10;   4.8; 270;eor
        303;2025062423;   10;   6.0; 270;eor
        303;2025062500;   10;   4.1; 260;eor
        303;2025062501;   10;   3.9; 250;eor
        303;2025062502;   10;   4.0; 250;eor
        303;2025062503;   10;   3.1; 240;eor
        303;2025062504;   10;   3.0; 240;eor
        303;2025062505;   10;   4.1; 240;eor
        303;2025062506;   10;   4.9; 260;eor
        303;2025062507;   10;   4.6; 260;eor
        303;2025062508;   10;   6.6; 270;eor
        303;2025062509;   10;   6.1; 280;eor
        303;2025062510;   10;   5.7; 280;eor
        303;2025062511;   10;   7.0; 280;eor
        303;2025062512;   10;   4.9; 290;eor
        303;2025062513;   10;   7.5; 280;eor
        303;2025062514;   10;   5.8; 280;eor
        303;2025062515;   10;   3.9; 300;eor
        303;2025062516;   10;   3.7; 320;eor
        303;2025062517;   10;   3.2; 310;eor
        303;2025062518;   10;   2.9; 320;eor
        303;2025062519;   10;   2.3; 330;eor
        303;2025062520;   10;   1.2; 330;eor
        303;2025062521;   10;   0.7; 330;eor
        303;2025062522;   10;   0.7; 290;eor
        303;2025062523;   10;   0.6; 250;eor
        303;2025062600;   10;   0.5; 240;eor
        303;2025062601;   10;   0.5; 300;eor
        303;2025062602;   10;   0.5; 310;eor
        303;2025062603;   10;   0.9; 130;eor
        303;2025062604;   10;   0.9; 120;eor
        303;2025062605;   10;   1.4; 110;eor
        303;2025062606;   10;   2.9; 110;eor
        303;2025062607;   10;   2.2; 110;eor
        303;2025062608;   10;   3.3; 120;eor
        303;2025062609;   10;   3.9; 140;eor
        303;2025062610;   10;   4.1; 140;eor
        303;2025062611;   10;   4.0; 120;eor
        303;2025062612;   10;   2.9; 140;eor
        303;2025062613;   10;   3.1; 180;eor
        303;2025062614;   10;   4.6; 220;eor
        303;2025062615;   10;   4.4; 240;eor
        303;2025062616;   10;   5.7; 240;eor
        303;2025062617;   10;   9.1; 260;eor
        303;2025062618;   10;   7.0; 290;eor
        303;2025062619;   10;   4.5; 280;eor
        303;2025062620;   10;   7.0; 280;eor
        303;2025062621;   10;   6.6; 270;eor
        303;2025062622;   10;   6.5; 270;eor
        303;2025062623;   10;   5.9; 270;eor
        303;2025062700;   10;   4.6; 260;eor
        303;2025062701;   10;   3.4; 250;eor
        303;2025062702;   10;   4.5; 270;eor
        303;2025062703;   10;   3.6; 250;eor
        303;2025062704;   10;   3.8; 260;eor
        303;2025062705;   10;   3.9; 260;eor
        303;2025062706;   10;   5.8; 260;eor
        303;2025062707;   10;   6.1; 270;eor
        303;2025062708;   10;   7.4; 280;eor
        303;2025062709;   10;   7.0; 280;eor
        303;2025062710;   10;   7.4; 280;eor
        303;2025062711;   10;   6.4; 290;eor
        303;2025062712;   10;   4.7; 300;eor
        303;2025062713;   10;   4.8; 280;eor
        303;2025062714;   10;   6.2; 270;eor
        303;2025062715;   10;   6.0; 290;eor
        303;2025062716;   10;   5.7; 290;eor
        303;2025062717;   10;   6.7; 280;eor
        303;2025062718;   10;   5.3; 280;eor
        303;2025062719;   10;   3.3; 290;eor
        303;2025062720;   10;   2.5; 280;eor
        303;2025062721;   10;   2.3; 270;eor
        303;2025062722;   10;   2.3; 260;eor
        303;2025062723;   10;   2.3; 260;eor
        303;2025062800;   10;   1.5; 260;eor
        303;2025062801;   10;   1.6; 260;eor
        303;2025062802;   10;   0.8; 260;eor
        303;2025062803;   10;   0.7; 250;eor
        303;2025062804;   10;   0.9; 220;eor
        303;2025062805;   10;   1.5; 220;eor
        303;2025062806;   10;   2.9; 240;eor
        303;2025062807;   10;   3.6; 250;eor
        303;2025062808;   10;   2.4; 220;eor
        303;2025062809;   10;   3.7; 260;eor
        303;2025062810;   10;   3.7; 270;eor
        303;2025062811;   10;   5.1; 270;eor
        303;2025062812;   10;   5.8; 270;eor
        303;2025062813;   10;   5.4; 270;eor
        303;2025062814;   10;   5.0; 280;eor
        303;2025062815;   10;   5.7; 280;eor
        303;2025062816;   10;   6.0; 270;eor
        303;2025062817;   10;   5.5; 290;eor
        303;2025062818;   10;   4.1; 300;eor
        303;2025062819;   10;   2.7; 310;eor
        303;2025062820;   10;   3.5; 290;eor
        303;2025062821;   10;   3.1; 280;eor
        303;2025062822;   10;   2.5; 270;eor
        303;2025062823;   10;   2.9; 270;eor
        303;2025062900;   10;   2.7; 290;eor
        303;2025062901;   10;   2.3; 280;eor
        303;2025062902;   10;   2.3; 280;eor
        303;2025062903;   10;   1.7; 270;eor
        303;2025062904;   10;   2.3; 260;eor
        303;2025062905;   10;   3.4; 280;eor
        303;2025062906;   10;   3.9; 280;eor
        303;2025062907;   10;   4.8; 270;eor
        303;2025062908;   10;   4.8; 270;eor
        303;2025062909;   10;   4.7; 270;eor
        303;2025062910;   10;   5.6; 280;eor
        303;2025062911;   10;   6.6; 280;eor
        303;2025062912;   10;   6.4; 280;eor
        303;2025062913;   10;   6.3; 290;eor
        303;2025062914;   10;   5.3; 290;eor
        303;2025062915;   10;   6.1; 300;eor
        303;2025062916;   10;   5.1; 310;eor
        303;2025062917;   10;   5.3; 300;eor
        303;2025062918;   10;   4.9; 310;eor
        303;2025062919;   10;   4.0; 310;eor
        303;2025062920;   10;   3.4; 320;eor
        303;2025062921;   10;   3.4; 310;eor
        303;2025062922;   10;   2.7; 300;eor
        303;2025062923;   10;   2.4; 300;eor
        303;2025063000;   10;   2.2; 300;eor
        303;2025063001;   10;   1.7; 290;eor
        303;2025063002;   10;   1.9; 290;eor
        303;2025063003;   10;   2.0; 280;eor
        303;2025063004;   10;   1.9; 280;eor
        303;2025063005;   10;   1.8; 290;eor
        303;2025063006;   10;   2.4; 300;eor
        303;2025063007;   10;   2.1; 330;eor
        303;2025063008;   10;   2.1; 300;eor
        303;2025063009;   10;   2.6; 300;eor
        303;2025063010;   10;   2.7; 310;eor
        303;2025063011;   10;   2.8; 290;eor
        303;2025063012;   10;   2.8; 300;eor
        303;2025063013;   10;   2.8; 300;eor
        303;2025063014;   10;   3.0; 280;eor
        303;2025063015;   10;   2.2; 330;eor
        303;2025063016;   10;   2.0; 350;eor
        303;2025063017;   10;   2.3; 330;eor
        303;2025063018;   10;   1.7; 320;eor
        303;2025063019;   10;   0.7; 340;eor
        303;2025063020;   10;   0.6; 340;eor
        303;2025063021;   10;   0.5; 150;eor
        303;2025063022;   10;   0.6; 110;eor
        303;2025063023;   10;   0.6; 110;eor
        303;2025070100;   10;   0.5; 120;eor
        303;2025070101;   10;   1.2; 120;eor
        303;2025070102;   10;   1.5; 110;eor
        303;2025070103;   10;   1.5; 120;eor
        303;2025070104;   10;   1.1; 110;eor
        303;2025070105;   10;   1.8; 110;eor
        303;2025070106;   10;   3.0; 110;eor
        303;2025070107;   10;   2.8; 110;eor
        303;2025070108;   10;   2.7; 120;eor
        303;2025070109;   10;   2.9; 120;eor
        303;2025070110;   10;   3.0; 110;eor
        303;2025070111;   10;   2.6; 110;eor
        303;2025070112;   10;   2.5; 110;eor
        303;2025070113;   10;   2.7; 130;eor
        303;2025070114;   10;   1.9; 160;eor
        303;2025070115;   10;   2.0; 140;eor
        303;2025070116;   10;   2.4; 150;eor
        303;2025070117;   10;   3.2; 130;eor
        303;2025070118;   10;   2.6; 130;eor
        303;2025070119;   10;   2.1; 120;eor
        303;2025070120;   10;   1.9; 120;eor
        303;2025070121;   10;   2.0; 110;eor
        303;2025070122;   10;   1.9; 110;eor
        303;2025070123;   10;   1.5; 110;eor
        303;2025070200;   10;   2.4; 120;eor
        303;2025070201;   10;   2.6; 110;eor
        303;2025070202;   10;   2.9; 110;eor
        303;2025070203;   10;   2.5; 110;eor
        303;2025070204;   10;   2.8; 110;eor
        303;2025070205;   10;   2.4; 110;eor
        303;2025070206;   10;   2.4; 100;eor
        303;2025070207;   10;   2.5; 120;eor
        303;2025070208;   10;   2.4; 110;eor
        303;2025070209;   10;   3.2; 130;eor
        303;2025070210;   10;   3.9; 130;eor
        303;2025070211;   10;   3.8; 120;eor
        303;2025070212;   10;   3.3; 120;eor
        303;2025070213;   10;   2.6; 130;eor
        303;2025070214;   10;   2.6; 140;eor
        303;2025070215;   10;   3.0; 160;eor
        303;2025070216;   10;   2.4; 190;eor
        303;2025070217;   10;   2.4; 140;eor
        303;2025070218;   10;   3.5; 120;eor
        303;2025070219;   10;   3.1; 130;eor
        303;2025070220;   10;   3.1; 140;eor
        303;2025070221;   10;   2.9; 150;eor
        303;2025070222;   10;   3.2; 150;eor
        303;2025070223;   10;   3.3; 160;eor
        303;2025070300;   10;   5.9; 200;eor
        303;2025070301;   10;   3.4; 290;eor
        303;2025070302;   10;   3.5; 290;eor
        303;2025070303;   10;   2.7; 300;eor
        303;2025070304;   10;   2.3; 280;eor
        303;2025070305;   10;   3.2; 280;eor
        303;2025070306;   10;   4.1; 300;eor
        303;2025070307;   10;   5.0; 300;eor
        303;2025070308;   10;   4.4; 300;eor
        303;2025070309;   10;   4.5; 310;eor
        303;2025070310;   10;   3.6; 310;eor
        303;2025070311;   10;   3.6; 320;eor
        303;2025070312;   10;   3.5; 300;eor
        303;2025070313;   10;   3.7; 300;eor
        303;2025070314;   10;   3.8; 300;eor
        303;2025070315;   10;   4.5; 300;eor
        303;2025070316;   10;   3.8; 310;eor
        303;2025070317;   10;   3.5; 320;eor
        303;2025070318;   10;   3.2; 320;eor
        303;2025070319;   10;   2.5; 320;eor
        303;2025070320;   10;   1.5; 320;eor
        303;2025070321;   10;   1.1; 320;eor
        303;2025070322;   10;   1.8; 280;eor
        303;2025070323;   10;   1.5; 270;eor
        303;2025070400;   10;   1.0; 250;eor
        303;2025070401;   10;   1.0; 290;eor
        303;2025070402;   10;   0.7; 300;eor
        303;2025070403;   10;   0.7; 280;eor
        303;2025070404;   10;   0.6; 300;eor
        303;2025070405;   10;   0.6; 290;eor
        303;2025070406;   10;   0.9; 280;eor
        303;2025070407;   10;   1.1; 270;eor
        303;2025070408;   10;   1.5; 300;eor
        303;2025070409;   10;   2.7; 260;eor
        303;2025070410;   10;   3.0; 300;eor
        303;2025070411;   10;   3.6; 300;eor
        303;2025070412;   10;   3.3; 310;eor
        303;2025070413;   10;   3.1; 300;eor
        303;2025070414;   10;   3.5; 290;eor
        303;2025070415;   10;   3.9; 280;eor
        303;2025070416;   10;   3.0; 290;eor
        303;2025070417;   10;   2.2; 310;eor
        303;2025070418;   10;   1.3; 330;eor
        303;2025070419;   10;   0.5;  10;eor
        303;2025070420;   10;   0.4; 180;eor
        303;2025070421;   10;   0.4; 190;eor
        303;2025070422;   10;   0.8; 120;eor
        303;2025070423;   10;   1.0; 110;eor
        303;2025070500;   10;   1.0; 100;eor
        303;2025070501;   10;   1.0; 100;eor
        303;2025070502;   10;   1.2; 110;eor
        303;2025070503;   10;   1.3; 100;eor
        303;2025070504;   10;   1.3; 100;eor
        303;2025070505;   10;   1.6; 110;eor
        303;2025070506;   10;   1.8; 110;eor
        303;2025070507;   10;   1.5; 150;eor
        303;2025070508;   10;   2.4; 240;eor
        303;2025070509;   10;   3.9; 210;eor
        303;2025070510;   10;   4.6; 210;eor
        303;2025070511;   10;   5.3; 230;eor
        303;2025070512;   10;   5.5; 240;eor
        303;2025070513;   10;   5.4; 260;eor
        303;2025070514;   10;   6.2; 250;eor
        303;2025070515;   10;   5.0; 250;eor
        303;2025070516;   10;   5.6; 260;eor
        303;2025070517;   10;   4.3; 270;eor
        303;2025070518;   10;   4.0; 280;eor
        303;2025070519;   10;   3.7; 280;eor
        303;2025070520;   10;   3.1; 280;eor
        303;2025070521;   10;   1.8; 260;eor
        303;2025070522;   10;   1.0; 300;eor
        303;2025070523;   10;   1.3; 280;eor
        303;2025070600;   10;   0.9; 300;eor
        303;2025070601;   10;   0.7; 210;eor
        303;2025070602;   10;   0.7; 360;eor
        303;2025070603;   10;   0.5; 160;eor
        303;2025070604;   10;   0.6; 120;eor
        303;2025070605;   10;   1.1; 120;eor
        303;2025070606;   10;   1.6; 140;eor
        303;2025070607;   10;   3.3; 180;eor
        303;2025070608;   10;   2.7; 200;eor
        303;2025070609;   10;   4.3; 200;eor
        303;2025070610;   10;   4.4; 220;eor
        303;2025070611;   10;   5.0; 220;eor
        303;2025070612;   10;   6.3; 220;eor
        303;2025070613;   10;   5.7; 240;eor
        303;2025070614;   10;   6.2; 240;eor
        303;2025070615;   10;   6.8; 250;eor
        303;2025070616;   10;   5.8; 270;eor
        303;2025070617;   10;   4.7; 250;eor
        303;2025070618;   10;   3.9; 280;eor
        303;2025070619;   10;   4.0; 280;eor
        303;2025070620;   10;   2.5; 280;eor
        303;2025070621;   10;   2.7; 280;eor
        303;2025070622;   10;   0.8; 220;eor
        303;2025070623;   10;   2.0; 250;eor
        303;2025070700;   10;   2.4; 250;eor
        303;2025070701;   10;   2.9; 240;eor
        303;2025070702;   10;   3.1; 270;eor
        303;2025070703;   10;   2.6; 250;eor
        303;2025070704;   10;   1.5; 210;eor
        303;2025070705;   10;   1.3; 150;eor
        303;2025070706;   10;   1.7; 210;eor
        303;2025070707;   10;   3.0; 230;eor
        303;2025070708;   10;   3.6; 240;eor
        303;2025070709;   10;   3.0; 230;eor
        303;2025070710;   10;   3.4; 250;eor
        303;2025070711;   10;   3.5; 260;eor
        303;2025070712;   10;   2.1; 250;eor
        303;2025070713;   10;   2.7; 310;eor
        303;2025070714;   10;   2.4; 330;eor
        303;2025070715;   10;   2.5; 290;eor
        303;2025070716;   10;   3.4; 270;eor
        303;2025070717;   10;   1.6; 230;eor
        303;2025070718;   10;   1.8; 220;eor
        303;2025070719;   10;   1.6; 190;eor
        303;2025070720;   10;   2.0; 230;eor
        303;2025070721;   10;   2.5; 270;eor
        303;2025070722;   10;   2.1; 270;eor
        303;2025070723;   10;   2.8; 260;eor
        303;2025070800;   10;   3.9; 280;eor
        303;2025070801;   10;   3.8; 300;eor
        303;2025070802;   10;   3.4; 290;eor
        303;2025070803;   10;   4.0; 280;eor
        303;2025070804;   10;   4.0; 290;eor
        303;2025070805;   10;   4.5; 280;eor
        303;2025070806;   10;   4.8; 280;eor
        303;2025070807;   10;   4.7; 290;eor
        303;2025070808;   10;   4.3; 290;eor
        303;2025070809;   10;   5.4; 280;eor
        303;2025070810;   10;   4.4; 280;eor
        303;2025070811;   10;   5.0; 280;eor
        303;2025070812;   10;   6.1; 280;eor
        303;2025070813;   10;   6.0; 270;eor
        303;2025070814;   10;   6.1; 270;eor
        303;2025070815;   10;   5.8; 280;eor
        303;2025070816;   10;   4.6; 290;eor
        303;2025070817;   10;   5.6; 280;eor
        303;2025070818;   10;   5.8; 280;eor
        303;2025070819;   10;   4.4; 280;eor
        303;2025070820;   10;   2.4; 280;eor
        303;2025070821;   10;   2.1; 270;eor
        303;2025070822;   10;   2.8; 280;eor
        303;2025070823;   10;   2.6; 280;eor
        303;2025070900;   10;   2.9; 280;eor
        303;2025070901;   10;   4.0; 280;eor
        303;2025070902;   10;   3.9; 280;eor
        303;2025070903;   10;   3.7; 280;eor
        303;2025070904;   10;   4.1; 280;eor
        303;2025070905;   10;   4.5; 270;eor
        303;2025070906;   10;   4.3; 280;eor
        303;2025070907;   10;   4.9; 280;eor
        303;2025070908;   10;   5.1; 280;eor
        303;2025070909;   10;   5.1; 280;eor
        303;2025070910;   10;   6.1; 270;eor
        303;2025070911;   10;   5.0; 310;eor
        303;2025070912;   10;   3.7; 310;eor
        303;2025070913;   10;   4.2; 300;eor
        303;2025070914;   10;   2.4; 330;eor
        303;2025070915;   10;   3.7; 310;eor
        303;2025070916;   10;   4.3; 310;eor
        303;2025070917;   10;   4.1; 310;eor
        303;2025070918;   10;   4.4; 300;eor
        303;2025070919;   10;   3.4; 290;eor
        303;2025070920;   10;   2.8; 290;eor
        303;2025070921;   10;   2.1; 280;eor
        303;2025070922;   10;   2.1; 280;eor
        303;2025070923;   10;   1.9; 310;eor
        303;2025071000;   10;   1.7; 280;eor
        303;2025071001;   10;   2.3; 290;eor
        303;2025071002;   10;   2.2; 290;eor
        303;2025071003;   10;   2.2; 290;eor
        303;2025071004;   10;   2.5; 280;eor
        303;2025071005;   10;   3.1; 280;eor
        303;2025071006;   10;   3.0; 290;eor
        303;2025071007;   10;   3.0; 300;eor
